,Month_ending,Year,County,State,Primary_use,Battery_BEVs,Hybrid_(PHEVs),EV_Total,Non-Electric_Total,Total_Veh,%_Electric,Proximity,State_Names
6213,January,2018,Ferry,WA,Truck,0,0,0,3544,3544,0.0,Washington,Washington
6214,January,2018,Skagit,WA,Truck,1,0,1,31840,31841,0.0,Washington,Washington
6215,January,2018,Thurston,WA,Truck,0,0,0,53893,53893,0.0,Washington,Washington
6216,January,2018,Grays Harbor,WA,Truck,0,0,0,20089,20089,0.0,Washington,Washington
6220,January,2018,Kittitas,WA,Truck,0,0,0,13876,13876,0.0,Washington,Washington
6221,January,2018,Lewis,WA,Truck,0,0,0,25325,25325,0.0,Washington,Washington
6222,January,2018,Ferry,WA,Passenger,1,3,4,4408,4412,0.09,Washington,Washington
6228,January,2018,King,WA,Truck,8,1,9,184806,184815,0.0,Washington,Washington
6231,January,2018,Clark,WA,Passenger,873,599,1472,305301,306773,0.48,Washington,Washington
6234,January,2018,Adams,WA,Passenger,4,4,8,12443,12451,0.06,Washington,Washington
6236,January,2018,Pend Oreille,WA,Truck,0,0,0,5618,5618,0.0,Washington,Washington
6239,January,2018,Grant,WA,Passenger,29,37,66,62283,62349,0.11,Washington,Washington
6241,January,2018,Skagit,WA,Passenger,170,140,310,89781,90091,0.34,Washington,Washington
6242,January,2018,Cowlitz,WA,Truck,0,0,0,28201,28201,0.0,Washington,Washington
6243,January,2018,Whitman,WA,Passenger,18,20,38,22475,22513,0.17,Washington,Washington
6244,January,2018,Walla Walla,WA,Passenger,30,33,63,35373,35436,0.18,Washington,Washington
6250,January,2018,Island,WA,Truck,0,0,0,20786,20786,0.0,Washington,Washington
6252,January,2018,Yakima,WA,Passenger,60,76,136,162512,162648,0.08,Washington,Washington
6254,January,2018,Mason,WA,Passenger,65,77,142,44977,45119,0.31,Washington,Washington
6256,January,2018,Douglas,WA,Truck,0,0,0,11790,11790,0.0,Washington,Washington
6260,January,2018,Yakima,WA,Truck,0,0,0,58106,58106,0.0,Washington,Washington
6264,January,2018,Pierce,WA,Truck,0,0,0,137147,137147,0.0,Washington,Washington
6265,January,2018,Lincoln,WA,Passenger,2,5,7,7587,7594,0.09,Washington,Washington
6266,January,2018,Kitsap,WA,Passenger,706,402,1108,176404,177512,0.62,Washington,Washington
6267,January,2018,Snohomish,WA,Truck,1,0,1,121550,121551,0.0,Washington,Washington
6268,January,2018,Columbia,WA,Truck,0,0,0,1545,1545,0.0,Washington,Washington
6269,January,2018,Grays Harbor,WA,Passenger,42,42,84,45972,46056,0.18,Washington,Washington
6270,January,2018,San Juan,WA,Passenger,137,46,183,13927,14110,1.3,Washington,Washington
6277,January,2018,Whitman,WA,Truck,0,0,0,8472,8472,0.0,Washington,Washington
6278,January,2018,Clallam,WA,Passenger,106,95,201,49281,49482,0.41,Washington,Washington
6280,January,2018,Whatcom,WA,Passenger,548,238,786,145510,146296,0.54,Washington,Washington
6282,January,2018,Chelan,WA,Passenger,94,38,132,53236,53368,0.25,Washington,Washington
6283,January,2018,Douglas,WA,Passenger,43,33,76,27223,27299,0.28,Washington,Washington
6288,January,2018,Clallam,WA,Truck,0,0,0,21280,21280,0.0,Washington,Washington
6291,January,2018,Pacific,WA,Truck,0,0,0,7534,7534,0.0,Washington,Washington
6294,January,2018,Island,WA,Passenger,159,167,326,61838,62164,0.52,Washington,Washington
6296,January,2018,Columbia,WA,Passenger,2,1,3,2401,2404,0.12,Washington,Washington
6297,January,2018,San Juan,WA,Truck,0,0,0,5644,5644,0.0,Washington,Washington
6301,January,2018,Franklin,WA,Truck,0,0,0,18563,18563,0.0,Washington,Washington
6304,January,2019,San Juan,WA,Truck,0,0,0,5802,5802,0.0,Washington,Washington
6305,January,2019,Ferry,WA,Passenger,3,2,5,4388,4393,0.11,Washington,Washington
6306,January,2019,Okanogan,WA,Truck,0,0,0,16477,16477,0.0,Washington,Washington
6308,January,2019,Stevens,WA,Truck,0,0,0,18768,18768,0.0,Washington,Washington
6309,January,2019,Island,WA,Truck,0,0,0,21211,21211,0.0,Washington,Washington
6315,January,2019,Adams,WA,Truck,0,0,0,5142,5142,0.0,Washington,Washington
6316,January,2019,King,WA,Truck,6,1,7,182396,182403,0.0,Washington,Washington
6317,January,2019,Cowlitz,WA,Truck,0,0,0,28728,28728,0.0,Washington,Washington
6321,January,2019,Pacific,WA,Truck,0,0,0,7615,7615,0.0,Washington,Washington
6324,January,2019,Asotin,WA,Truck,0,0,0,6645,6645,0.0,Washington,Washington
6328,January,2019,Grant,WA,Passenger,33,53,86,64365,64451,0.13,Washington,Washington
6329,January,2019,Cowlitz,WA,Passenger,79,96,175,72557,72732,0.24,Washington,Washington
6330,January,2019,Adams,WA,Passenger,5,6,11,12742,12753,0.09,Washington,Washington
6331,January,2019,Clark,WA,Passenger,1313,868,2181,312092,314273,0.69,Washington,Washington
6333,January,2019,Franklin,WA,Passenger,49,68,117,59324,59441,0.2,Washington,Washington
6335,January,2019,Wahkiakum,WA,Passenger,1,1,2,3006,3008,0.07,Washington,Washington
6337,January,2019,Franklin,WA,Truck,0,0,0,19128,19128,0.0,Washington,Washington
6341,January,2019,Benton,WA,Passenger,232,243,475,133224,133699,0.36,Washington,Washington
6343,January,2019,Pend Oreille,WA,Passenger,5,5,10,9538,9548,0.1,Washington,Washington
6344,January,2019,Columbia,WA,Passenger,2,2,4,2423,2427,0.16,Washington,Washington
6345,January,2019,Asotin,WA,Passenger,12,9,21,12729,12750,0.16,Washington,Washington
6348,January,2019,Walla Walla,WA,Passenger,42,54,96,36138,36234,0.26,Washington,Washington
6353,January,2019,Snohomish,WA,Passenger,3075,1488,4563,528288,532851,0.86,Washington,Washington
6354,January,2019,Clallam,WA,Truck,0,0,0,21632,21632,0.0,Washington,Washington
6357,January,2019,Kittitas,WA,Passenger,69,36,105,29465,29570,0.36,Washington,Washington
6360,January,2019,Clark,WA,Truck,0,0,0,79967,79967,0.0,Washington,Washington
6361,January,2019,Whitman,WA,Passenger,24,40,64,22845,22909,0.28,Washington,Washington
6362,January,2019,Pend Oreille,WA,Truck,0,0,0,5743,5743,0.0,Washington,Washington
6366,January,2019,Clallam,WA,Passenger,152,128,280,50402,50682,0.55,Washington,Washington
6367,January,2019,Klickitat,WA,Truck,0,0,0,8228,8228,0.0,Washington,Washington
6372,January,2019,Grays Harbor,WA,Truck,0,0,0,20319,20319,0.0,Washington,Washington
6374,January,2019,Grant,WA,Truck,0,0,0,26324,26324,0.0,Washington,Washington
6376,January,2019,Benton,WA,Truck,0,0,0,41617,41617,0.0,Washington,Washington
6377,January,2019,Yakima,WA,Passenger,84,100,184,164930,165114,0.11,Washington,Washington
6378,January,2019,Klickitat,WA,Passenger,29,32,61,15485,15546,0.39,Washington,Washington
6380,January,2019,Chelan,WA,Truck,0,0,0,22107,22107,0.0,Washington,Washington
6382,January,2019,Mason,WA,Truck,0,0,0,20224,20224,0.0,Washington,Washington
6383,January,2019,Snohomish,WA,Truck,1,0,1,122005,122006,0.0,Washington,Washington
6391,January,2019,Island,WA,Passenger,288,229,517,63253,63770,0.81,Washington,Washington
6392,January,2019,Lewis,WA,Truck,0,0,0,25661,25661,0.0,Washington,Washington
6399,January,2019,Walla Walla,WA,Truck,0,0,0,13535,13535,0.0,Washington,Washington
6400,January,2019,Jefferson,WA,Truck,0,0,0,9619,9619,0.0,Washington,Washington
6404,January,2019,Kittitas,WA,Truck,0,0,0,14237,14237,0.0,Washington,Washington
6405,January,2019,Skagit,WA,Truck,1,0,1,32319,32320,0.0,Washington,Washington
6407,January,2019,Okanogan,WA,Passenger,18,21,39,26053,26092,0.15,Washington,Washington
6422,January,2019,Whatcom,WA,Truck,2,0,2,42739,42741,0.0,Washington,Washington
6426,January,2019,Skamania,WA,Passenger,18,15,33,8741,8774,0.38,Washington,Washington
6429,January,2019,Jefferson,WA,Passenger,175,112,287,24852,25139,1.14,Washington,Washington
6430,January,2019,Kitsap,WA,Passenger,981,556,1537,179937,181474,0.85,Washington,Washington
6435,January,2019,Thurston,WA,Passenger,771,590,1361,196046,197407,0.69,Washington,Washington
6438,January,2019,Whatcom,WA,Passenger,778,375,1153,149711,150864,0.76,Washington,Washington
6439,January,2019,Garfield,WA,Passenger,1,1,2,1332,1334,0.15,Washington,Washington
6440,January,2019,Columbia,WA,Truck,0,0,0,1529,1529,0.0,Washington,Washington
6443,January,2019,Pierce,WA,Truck,0,0,0,139124,139124,0.0,Washington,Washington
6452,January,2019,Douglas,WA,Passenger,51,35,86,28011,28097,0.31,Washington,Washington
6453,January,2019,Skamania,WA,Truck,0,0,0,4008,4008,0.0,Washington,Washington
6454,January,2019,Thurston,WA,Truck,0,0,0,54922,54922,0.0,Washington,Washington
6464,January,2019,Mason,WA,Passenger,108,115,223,46659,46882,0.48,Washington,Washington
6467,January,2019,Chelan,WA,Passenger,140,64,204,54205,54409,0.37,Washington,Washington
6469,January,2019,Pierce,WA,Passenger,1581,1423,3004,539770,542774,0.55,Washington,Washington
6471,January,2019,Douglas,WA,Truck,0,0,0,12172,12172,0.0,Washington,Washington
6477,January,2019,Wahkiakum,WA,Truck,0,0,0,1711,1711,0.0,Washington,Washington
6479,January,2019,Stevens,WA,Passenger,18,28,46,31816,31862,0.14,Washington,Washington
6480,January,2019,Skagit,WA,Passenger,270,186,456,91360,91816,0.5,Washington,Washington
6482,January,2019,Lincoln,WA,Passenger,2,5,7,7755,7762,0.09,Washington,Washington
6484,January,2019,Spokane,WA,Passenger,471,380,851,307611,308462,0.28,Washington,Washington
6485,January,2019,Whitman,WA,Truck,0,0,0,8512,8512,0.0,Washington,Washington
6486,January,2019,Garfield,WA,Truck,0,0,0,962,962,0.0,Washington,Washington
6488,January,2019,Ferry,WA,Truck,0,0,0,3590,3590,0.0,Washington,Washington
6490,January,2019,Spokane,WA,Truck,1,0,1,93943,93944,0.0,Washington,Washington
6492,January,2019,Kitsap,WA,Truck,1,0,1,53730,53731,0.0,Washington,Washington
6500,January,2019,Lincoln,WA,Truck,0,0,0,4666,4666,0.0,Washington,Washington
6501,January,2019,Pacific,WA,Passenger,22,26,48,15882,15930,0.3,Washington,Washington
6502,January,2019,San Juan,WA,Passenger,190,68,258,14255,14513,1.78,Washington,Washington
6503,January,2019,Lewis,WA,Passenger,95,82,177,58367,58544,0.3,Washington,Washington
6504,January,2019,King,WA,Passenger,17167,6678,23845,1381057,1404902,1.7,Washington,Washington
6506,January,2019,Yakima,WA,Truck,0,0,0,58929,58929,0.0,Washington,Washington
6511,January,2019,Grays Harbor,WA,Passenger,67,76,143,47449,47592,0.3,Washington,Washington
6533,January,2020,Snohomish,WA,Truck,0,0,0,123641,123641,0.0,Washington,Washington
6535,January,2020,Whitman,WA,Passenger,42,48,90,22664,22754,0.4,Washington,Washington
6536,January,2020,Okanogan,WA,Passenger,32,30,62,26220,26282,0.24,Washington,Washington
6543,January,2020,Grays Harbor,WA,Passenger,105,105,210,48505,48715,0.43,Washington,Washington
6547,January,2020,Whatcom,WA,Passenger,1032,486,1518,151794,153312,0.99,Washington,Washington
6548,January,2020,Walla Walla,WA,Truck,0,0,0,13710,13710,0.0,Washington,Washington
6553,January,2020,Chelan,WA,Truck,0,0,0,22573,22573,0.0,Washington,Washington
6559,January,2020,Stevens,WA,Truck,0,0,0,18790,18790,0.0,Washington,Washington
6561,January,2020,Garfield,WA,Passenger,0,1,1,1321,1322,0.08,Washington,Washington
6564,January,2020,Chelan,WA,Passenger,213,77,290,54617,54907,0.53,Washington,Washington
6565,January,2020,Wahkiakum,WA,Passenger,4,5,9,3034,3043,0.3,Washington,Washington
6566,January,2020,Benton,WA,Passenger,337,315,652,135323,135975,0.48,Washington,Washington
6568,January,2020,Pend Oreille,WA,Passenger,8,7,15,9470,9485,0.16,Washington,Washington
6569,January,2020,King,WA,Passenger,23196,7620,30816,1399178,1429994,2.15,Washington,Washington
6575,January,2020,Island,WA,Truck,1,0,1,21354,21355,0.0,Washington,Washington
6578,January,2020,Mason,WA,Passenger,150,135,285,47624,47909,0.59,Washington,Washington
6579,January,2020,Douglas,WA,Passenger,69,39,108,28367,28475,0.38,Washington,Washington
6588,January,2020,Klickitat,WA,Passenger,48,39,87,15683,15770,0.55,Washington,Washington
6589,January,2020,Pacific,WA,Truck,0,0,0,7748,7748,0.0,Washington,Washington
6591,January,2020,Skagit,WA,Passenger,378,215,593,92622,93215,0.64,Washington,Washington
6596,January,2020,Columbia,WA,Truck,0,0,0,1534,1534,0.0,Washington,Washington
6598,January,2020,Skagit,WA,Truck,1,0,1,32593,32594,0.0,Washington,Washington
6599,January,2020,Spokane,WA,Truck,1,0,1,96899,96900,0.0,Washington,Washington
6606,January,2020,Thurston,WA,Truck,0,0,0,55762,55762,0.0,Washington,Washington
6607,January,2020,Clark,WA,Passenger,1940,1054,2994,319981,322975,0.93,Washington,Washington
6614,January,2020,Clallam,WA,Truck,1,0,1,21855,21856,0.0,Washington,Washington
6615,January,2020,Grant,WA,Passenger,58,71,129,65624,65753,0.2,Washington,Washington
6617,January,2020,Lincoln,WA,Passenger,1,11,12,7787,7799,0.15,Washington,Washington
6619,January,2020,King,WA,Truck,6,1,7,182654,182661,0.0,Washington,Washington
6620,January,2020,Yakima,WA,Passenger,120,115,235,166247,166482,0.14,Washington,Washington
6622,January,2020,Whatcom,WA,Truck,3,0,3,43229,43232,0.01,Washington,Washington
6623,January,2020,Pend Oreille,WA,Truck,0,0,0,5778,5778,0.0,Washington,Washington
6624,January,2020,Kittitas,WA,Passenger,93,47,140,30081,30221,0.46,Washington,Washington
6625,January,2020,Grays Harbor,WA,Truck,0,0,0,20827,20827,0.0,Washington,Washington
6639,January,2020,Pierce,WA,Passenger,2229,1679,3908,550655,554563,0.7,Washington,Washington
6641,January,2020,Kitsap,WA,Passenger,1258,656,1914,182446,184360,1.04,Washington,Washington
6643,January,2020,Thurston,WA,Passenger,1093,719,1812,199295,201107,0.9,Washington,Washington
6644,January,2020,Columbia,WA,Passenger,3,3,6,2447,2453,0.24,Washington,Washington
6648,January,2020,Asotin,WA,Passenger,17,11,28,12723,12751,0.22,Washington,Washington
6649,January,2020,Garfield,WA,Truck,0,0,0,969,969,0.0,Washington,Washington
6651,January,2020,Island,WA,Passenger,392,257,649,63598,64247,1.01,Washington,Washington
6652,January,2020,Pacific,WA,Passenger,30,31,61,16096,16157,0.38,Washington,Washington
6657,January,2020,Franklin,WA,Passenger,57,76,133,61093,61226,0.22,Washington,Washington
6659,January,2020,Yakima,WA,Truck,0,0,0,59638,59638,0.0,Washington,Washington
6660,January,2020,Ferry,WA,Passenger,5,2,7,4381,4388,0.16,Washington,Washington
6661,January,2020,Clallam,WA,Passenger,203,163,366,50913,51279,0.71,Washington,Washington
6663,January,2020,San Juan,WA,Truck,0,0,0,5928,5928,0.0,Washington,Washington
6667,January,2020,Skamania,WA,Truck,0,0,0,4106,4106,0.0,Washington,Washington
6671,January,2020,Pierce,WA,Truck,0,0,0,141347,141347,0.0,Washington,Washington
6673,January,2020,Benton,WA,Truck,0,0,0,42555,42555,0.0,Washington,Washington
6675,January,2020,Lewis,WA,Passenger,109,104,213,59601,59814,0.36,Washington,Washington
6682,January,2020,Klickitat,WA,Truck,0,0,0,8299,8299,0.0,Washington,Washington
6683,January,2020,Kittitas,WA,Truck,0,0,0,14666,14666,0.0,Washington,Washington
6685,January,2020,Spokane,WA,Passenger,684,467,1151,316758,317909,0.36,Washington,Washington
6686,January,2020,Franklin,WA,Truck,0,0,0,19851,19851,0.0,Washington,Washington
6687,January,2020,Stevens,WA,Passenger,33,32,65,31499,31564,0.21,Washington,Washington
6688,January,2020,Lewis,WA,Truck,0,0,0,26097,26097,0.0,Washington,Washington
6690,January,2020,Jefferson,WA,Truck,0,0,0,9661,9661,0.0,Washington,Washington
6692,January,2020,Adams,WA,Passenger,7,7,14,12913,12927,0.11,Washington,Washington
6693,January,2020,Adams,WA,Truck,0,0,0,5211,5211,0.0,Washington,Washington
6698,January,2020,Skamania,WA,Passenger,29,19,48,8769,8817,0.54,Washington,Washington
6702,January,2020,Wahkiakum,WA,Truck,0,0,0,1759,1759,0.0,Washington,Washington
6703,January,2020,Lincoln,WA,Truck,0,0,0,4671,4671,0.0,Washington,Washington
6705,January,2020,Jefferson,WA,Passenger,224,139,363,25209,25572,1.42,Washington,Washington
6707,January,2020,Whitman,WA,Truck,0,0,0,8567,8567,0.0,Washington,Washington
6710,January,2020,Walla Walla,WA,Passenger,65,61,126,36352,36478,0.35,Washington,Washington
6716,January,2020,Ferry,WA,Truck,0,0,0,3586,3586,0.0,Washington,Washington
6724,January,2020,Cowlitz,WA,Passenger,127,111,238,73602,73840,0.32,Washington,Washington
6726,January,2020,Clark,WA,Truck,0,0,0,81767,81767,0.0,Washington,Washington
6732,January,2020,Cowlitz,WA,Truck,0,0,0,29028,29028,0.0,Washington,Washington
6735,January,2020,Mason,WA,Truck,0,0,0,20563,20563,0.0,Washington,Washington
6736,January,2020,Grant,WA,Truck,0,0,0,27036,27036,0.0,Washington,Washington
6738,January,2020,Kitsap,WA,Truck,1,0,1,54484,54485,0.0,Washington,Washington
6741,January,2020,Douglas,WA,Truck,0,0,0,12312,12312,0.0,Washington,Washington
6745,January,2020,Snohomish,WA,Passenger,4244,1718,5962,537912,543874,1.1,Washington,Washington
6749,January,2020,Okanogan,WA,Truck,0,0,0,16557,16557,0.0,Washington,Washington
6751,January,2020,San Juan,WA,Passenger,265,83,348,14402,14750,2.36,Washington,Washington
6753,January,2020,Asotin,WA,Truck,0,0,0,6720,6720,0.0,Washington,Washington
6759,January,2021,Asotin,WA,Truck,0,0,0,6690,6690,0.0,Washington,Washington
6760,January,2021,Mason,WA,Passenger,179,137,316,47690,48006,0.66,Washington,Washington
6761,January,2021,Whitman,WA,Truck,0,0,0,8512,8512,0.0,Washington,Washington
6762,January,2021,Adams,WA,Truck,0,0,0,5347,5347,0.0,Washington,Washington
6766,January,2021,San Juan,WA,Passenger,377,113,490,14023,14513,3.38,Washington,Washington
6771,January,2021,Skamania,WA,Passenger,34,23,57,8339,8396,0.68,Washington,Washington
6773,January,2021,Grays Harbor,WA,Passenger,133,126,259,48779,49038,0.53,Washington,Washington
6776,January,2021,Pierce,WA,Passenger,2963,1790,4753,555715,560468,0.85,Washington,Washington
6779,January,2021,Yakima,WA,Passenger,178,129,307,167569,167876,0.18,Washington,Washington
6786,January,2021,Wahkiakum,WA,Truck,0,0,0,1769,1769,0.0,Washington,Washington
6787,January,2021,Grant,WA,Truck,0,0,0,27594,27594,0.0,Washington,Washington
6791,January,2021,Snohomish,WA,Passenger,5177,1876,7053,538376,545429,1.29,Washington,Washington
6793,January,2021,Adams,WA,Passenger,10,6,16,12971,12987,0.12,Washington,Washington
6798,January,2021,Grays Harbor,WA,Truck,0,0,0,21244,21244,0.0,Washington,Washington
6800,January,2021,Cowlitz,WA,Truck,0,0,0,28973,28973,0.0,Washington,Washington
6808,January,2021,Cowlitz,WA,Passenger,188,129,317,72162,72479,0.44,Washington,Washington
6810,January,2021,Garfield,WA,Truck,0,0,0,1003,1003,0.0,Washington,Washington
6814,January,2021,Okanogan,WA,Truck,0,0,0,16594,16594,0.0,Washington,Washington
6815,January,2021,Jefferson,WA,Truck,0,0,0,9597,9597,0.0,Washington,Washington
6825,January,2021,Stevens,WA,Truck,0,0,0,18751,18751,0.0,Washington,Washington
6827,January,2021,King,WA,Truck,6,1,7,184346,184353,0.0,Washington,Washington
6828,January,2021,Lewis,WA,Truck,0,0,0,26714,26714,0.0,Washington,Washington
6832,January,2021,Klickitat,WA,Passenger,63,43,106,14989,15095,0.7,Washington,Washington
6837,January,2021,Clallam,WA,Passenger,281,190,471,49972,50443,0.93,Washington,Washington
6838,January,2021,Thurston,WA,Truck,0,0,0,56449,56449,0.0,Washington,Washington
